"trialNo","trialCode","stimFile","trialDuration","timeElapsed","trialOnset","corrAns","clockSource","trialType","questionTxt"
51,5,"9_d24Clock_a1.tiff",3,84.0438081921311,81.0438081921311,1,"9_d24Clock_a1.tiff","TP","Is this the same IMAGE?"
52,0,,0.773212165106088,84.8170203572372,84.0438081921311,,,,
53,1,"1_d12Clock_a5.tiff",2,86.8170203572372,84.8170203572372,,,,
54,0,,0.819101038272493,87.6361213955097,86.8170203572372,,,,
55,1,"6_d24Clock_a6.tiff",2,89.6361213955097,87.6361213955097,,,,
56,0,,0.679543333943002,90.3156647294527,89.6361213955097,,,,
57,1,"5_d24Clock_a5.tiff",2,92.3156647294527,90.3156647294527,,,,
58,0,,0.88898572337348,93.2046504528262,92.3156647294527,,,,
59,3,"EmptyImageryBox.tiff",3,96.2046504528262,93.2046504528262,,,,
60,4,"5_d12Clock_a5.tiff",3,99.2046504528262,96.2046504528262,1,"5_d24Clock_a5.tiff","TP","Is this the same TIME?"
61,0,,0.809550537494943,100.014200990321,99.2046504528262,,,,
62,1,"7_d12Clock_a6.tiff",2,102.014200990321,100.014200990321,,,,
63,0,,0.667264422751032,102.681465413072,102.014200990321,,,,
64,1,"2_d12Clock_a2.tiff",2,104.681465413072,102.681465413072,,,,
65,0,,0.842290282365866,105.523755695438,104.681465413072,,,,
66,3,"EmptyImageryBox.tiff",3,108.523755695438,105.523755695438,,,,
67,5,"2_d24Clock_a2.tiff",3,111.523755695438,108.523755695438,2,"2_d12Clock_a2.tiff","FP","Is this the same IMAGE?"
68,0,,0.515729910461232,112.039485605899,111.523755695438,,,,
69,1,"1_d24Clock_a3.tiff",2,114.039485605899,112.039485605899,,,,
70,0,,0.733167208614759,114.772652814514,114.039485605899,,,,
71,1,"2_d24Clock_a6.tiff",2,116.772652814514,114.772652814514,,,,
72,0,,0.815579646383412,117.588232460897,116.772652814514,,,,
73,3,"EmptyImageryBox.tiff",3,120.588232460897,117.588232460897,,,,
74,0,,0.965019656345248,121.553252117243,120.588232460897,,,,
75,1,"9_d12Clock_a6.tiff",2,123.553252117243,121.553252117243,,,,
76,0,,0.545793336234055,124.099045453477,123.553252117243,,,,
77,1,"9_d24Clock_a2.tiff",2,126.099045453477,124.099045453477,,,,
78,0,,0.625814058468677,126.724859511945,126.099045453477,,,,
79,3,"EmptyImageryBox.tiff",3,129.724859511945,126.724859511945,,,,
80,5,"9_d12Clock_a2.tiff",3,132.724859511945,129.724859511945,2,"9_d24Clock_a2.tiff","FP","Is this the same IMAGE?"
81,0,,0.593271624180488,133.318131136126,132.724859511945,,,,
82,1,"3_d12Clock_a4.tiff",2,135.318131136126,133.318131136126,,,,
83,0,,0.576282273163088,135.894413409289,135.318131136126,,,,
84,1,"8_d12Clock_a2.tiff",2,137.894413409289,135.894413409289,,,,
85,0,,0.649416927131824,138.543830336421,137.894413409289,,,,
86,3,"EmptyImageryBox.tiff",3,141.543830336421,138.543830336421,,,,
87,5,"8_d12Clock_a2.tiff",3,144.543830336421,141.543830336421,1,"8_d12Clock_a2.tiff","TP","Is this the same IMAGE?"
88,0,,0.868572468752973,145.412402805174,144.543830336421,,,,
89,1,"10_d24Clock_a2.tiff",2,147.412402805174,145.412402805174,,,,
90,0,,0.73620122205466,148.148604027228,147.412402805174,,,,
91,1,"1_d12Clock_a2.tiff",2,150.148604027228,148.148604027228,,,,
92,0,,0.917902210610919,151.066506237839,150.148604027228,,,,
93,1,"3_d24Clock_a1.tiff",2,153.066506237839,151.066506237839,,,,
94,0,,0.635301663773134,153.701807901612,153.066506237839,,,,
95,3,"EmptyImageryBox.tiff",3,156.701807901612,153.701807901612,,,,
96,4,"3_d12Clock_a1.tiff",3,159.701807901612,156.701807901612,1,"3_d24Clock_a1.tiff","TP","Is this the same TIME?"
97,0,,0.716277194092982,160.418085095705,159.701807901612,,,,
98,1,"7_d24Clock_a4.tiff",2,162.418085095705,160.418085095705,,,,
99,0,,0.544752540183254,162.962837635889,162.418085095705,,,,
100,1,"2_d12Clock_a4.tiff",2,164.962837635889,162.962837635889,,,,
101,0,,0.911529460805468,165.874367096694,164.962837635889,,,,
102,3,"EmptyImageryBox.tiff",3,168.874367096694,165.874367096694,,,,
103,5,"2_d12Clock_a4.tiff",3,171.874367096694,168.874367096694,1,"2_d12Clock_a4.tiff","TP","Is this the same IMAGE?"
104,0,,0.609119695960544,172.483486792655,171.874367096694,,,,
105,1,"8_d12Clock_a5.tiff",2,174.483486792655,172.483486792655,,,,
106,0,,0.75689584761858,175.240382640273,174.483486792655,,,,
107,1,"3_d12Clock_a2.tiff",2,177.240382640273,175.240382640273,,,,
108,0,,0.532635912764817,177.773018553038,177.240382640273,,,,
109,1,"7_d24Clock_a1.tiff",2,179.773018553038,177.773018553038,,,,
110,0,,0.764699295046739,180.537717848085,179.773018553038,,,,
111,3,"EmptyImageryBox.tiff",3,183.537717848085,180.537717848085,,,,
112,4,"7_d12Clock_a1.tiff",3,186.537717848085,183.537717848085,1,"7_d24Clock_a1.tiff","TP","Is this the same TIME?"
