"trialNo","trialCode","stimFile","trialDuration","timeElapsed","trialOnset","corrAns","clockSource","trialType","questionTxt"
56,0,,0.920207351213321,90.6778802538756,89.7576729026623,,,,
57,3,"EmptyImageryBox.tiff",3,93.6778802538756,90.6778802538756,,,,
58,5,"3_d24Clock_a5.tiff",3,96.6778802538756,93.6778802538756,2,"3_d12Clock_a5.tiff","FP","Is this the same IMAGE?"
59,0,,0.659173242049292,97.3370534959249,96.6778802538756,,,,
60,1,"6_d12Clock_a5.tiff",2,99.3370534959249,97.3370534959249,,,,
61,0,,0.539487345609814,99.8765408415347,99.3370534959249,,,,
62,1,"7_d12Clock_a4.tiff",2,101.876540841535,99.8765408415347,,,,
63,0,,0.685824622982182,102.562365464517,101.876540841535,,,,
64,3,"EmptyImageryBox.tiff",3,105.562365464517,102.562365464517,,,,
65,4,"7_d24Clock_a4.tiff",3,108.562365464517,105.562365464517,1,"7_d12Clock_a4.tiff","TP","Is this the same TIME?"
66,0,,0.890828590141609,109.453194054659,108.562365464517,,,,
67,1,"2_d12Clock_a4.tiff",2,111.453194054659,109.453194054659,,,,
68,0,,0.686567484866828,112.139761539525,111.453194054659,,,,
69,1,"8_d12Clock_a4.tiff",2,114.139761539525,112.139761539525,,,,
70,0,,0.992455451749265,115.132216991275,114.139761539525,,,,
71,3,"EmptyImageryBox.tiff",3,118.132216991275,115.132216991275,,,,
72,0,,0.893193540628999,119.025410531904,118.132216991275,,,,
73,1,"6_d24Clock_a3.tiff",2,121.025410531904,119.025410531904,,,,
74,0,,0.517160449293442,121.542570981197,121.025410531904,,,,
75,1,"4_d24Clock_a1.tiff",2,123.542570981197,121.542570981197,,,,
76,0,,0.730891246232204,124.273462227429,123.542570981197,,,,
77,3,"EmptyImageryBox.tiff",3,127.273462227429,124.273462227429,,,,
78,5,"4_d12Clock_a1.tiff",3,130.273462227429,127.273462227429,2,"4_d24Clock_a1.tiff","FP","Is this the same IMAGE?"
79,0,,0.716104847611859,130.989567075041,130.273462227429,,,,
80,1,"2_d12Clock_a6.tiff",2,132.989567075041,130.989567075041,,,,
81,0,,0.973700447124429,133.963267522166,132.989567075041,,,,
82,1,"3_d12Clock_a4.tiff",2,135.963267522166,133.963267522166,,,,
83,0,,0.704685925738886,136.667953447904,135.963267522166,,,,
84,3,"EmptyImageryBox.tiff",3,139.667953447904,136.667953447904,,,,
85,4,"3_d24Clock_a4.tiff",3,142.667953447904,139.667953447904,1,"3_d12Clock_a4.tiff","TP","Is this the same TIME?"
86,0,,0.645910044084303,143.313863491989,142.667953447904,,,,
87,1,"8_d12Clock_a2.tiff",2,145.313863491989,143.313863491989,,,,
88,0,,0.501770948292688,145.815634440281,145.313863491989,,,,
89,1,"9_d24Clock_a6.tiff",2,147.815634440281,145.815634440281,,,,
90,0,,0.505076193599962,148.320710633881,147.815634440281,,,,
91,1,"1_d24Clock_a2.tiff",2,150.320710633881,148.320710633881,,,,
92,0,,0.566459225956351,150.887169859838,150.320710633881,,,,
93,3,"EmptyImageryBox.tiff",3,153.887169859838,150.887169859838,,,,
94,5,"1_d24Clock_a2.tiff",3,156.887169859838,153.887169859838,1,"1_d24Clock_a2.tiff","TP","Is this the same IMAGE?"
95,0,,0.772056543966755,157.659226403804,156.887169859838,,,,
96,1,"1_d24Clock_a5.tiff",2,159.659226403804,157.659226403804,,,,
97,0,,0.683529105619527,160.342755509424,159.659226403804,,,,
98,1,"2_d24Clock_a1.tiff",2,162.342755509424,160.342755509424,,,,
99,0,,0.771826869924553,163.114582379349,162.342755509424,,,,
100,1,"5_d24Clock_a6.tiff",2,165.114582379349,163.114582379349,,,,
101,0,,0.92889270815067,166.043475087499,165.114582379349,,,,
102,3,"EmptyImageryBox.tiff",3,169.043475087499,166.043475087499,,,,
103,5,"5_d24Clock_a6.tiff",3,172.043475087499,169.043475087499,1,"5_d24Clock_a6.tiff","TP","Is this the same IMAGE?"
104,0,,0.739021657500416,172.782496745,172.043475087499,,,,
105,1,"1_d24Clock_a3.tiff",2,174.782496745,172.782496745,,,,
106,0,,0.766156707773916,175.548653452774,174.782496745,,,,
107,1,"9_d24Clock_a1.tiff",2,177.548653452774,175.548653452774,,,,
108,0,,0.985363490181044,178.534016942955,177.548653452774,,,,
109,1,"7_d24Clock_a1.tiff",2,180.534016942955,178.534016942955,,,,
110,0,,0.888075151131488,181.422092094086,180.534016942955,,,,
111,3,"EmptyImageryBox.tiff",3,184.422092094086,181.422092094086,,,,
112,4,"7_d24Clock_a3.tiff",3,187.422092094086,184.422092094086,2,"7_d24Clock_a1.tiff","TN","Is this the same TIME?"
