"trialNo","trialCode","stimFile","trialDuration","timeElapsed","trialOnset","corrAns","clockSource","trialType","questionTxt"
50,1,"7_d12Clock_a4.tiff",2,81.9262395119295,79.9262395119295,,,,
51,0,,0.967652183840983,82.8938916957704,81.9262395119295,,,,
52,1,"2_d24Clock_a1.tiff",2,84.8938916957704,82.8938916957704,,,,
53,0,,0.668807810987346,85.5626995067578,84.8938916957704,,,,
54,3,"EmptyImageryBox.tiff",3,88.5626995067578,85.5626995067578,,,,
55,5,"2_d24Clock_a1.tiff",3,91.5626995067578,88.5626995067578,1,"2_d24Clock_a1.tiff","TP","Is this the same IMAGE?"
56,0,,0.654935866594315,92.2176353733521,91.5626995067578,,,,
57,1,"9_d24Clock_a1.tiff",2,94.2176353733521,92.2176353733521,,,,
58,0,,0.581927423132583,94.7995627964847,94.2176353733521,,,,
59,1,"6_d24Clock_a6.tiff",2,96.7995627964847,94.7995627964847,,,,
60,0,,0.661592720425688,97.4611555169104,96.7995627964847,,,,
61,3,"EmptyImageryBox.tiff",3,100.46115551691,97.4611555169104,,,,
62,5,"6_d12Clock_a6.tiff",3,103.46115551691,100.46115551691,2,"6_d24Clock_a6.tiff","FP","Is this the same IMAGE?"
63,0,,0.698612138512544,104.159767655423,103.46115551691,,,,
64,1,"8_d12Clock_a4.tiff",2,106.159767655423,104.159767655423,,,,
65,0,,0.838816823321395,106.998584478744,106.159767655423,,,,
66,1,"7_d12Clock_a1.tiff",2,108.998584478744,106.998584478744,,,,
67,0,,0.689473626203835,109.688058104948,108.998584478744,,,,
68,1,"10_d24Clock_a5.tiff",2,111.688058104948,109.688058104948,,,,
69,0,,0.650378241436556,112.338436346385,111.688058104948,,,,
70,3,"EmptyImageryBox.tiff",3,115.338436346385,112.338436346385,,,,
71,4,"10_d12Clock_a3.tiff",3,118.338436346385,115.338436346385,2,"10_d24Clock_a5.tiff","TN","Is this the same TIME?"
72,0,,0.886858419398777,119.225294765783,118.338436346385,,,,
73,1,"4_d12Clock_a4.tiff",2,121.225294765783,119.225294765783,,,,
74,0,,0.991441129590385,122.216735895374,121.225294765783,,,,
75,1,"5_d24Clock_a6.tiff",2,124.216735895374,122.216735895374,,,,
76,0,,0.699748851242475,124.916484746616,124.216735895374,,,,
77,3,"EmptyImageryBox.tiff",3,127.916484746616,124.916484746616,,,,
78,4,"5_d12Clock_a6.tiff",3,130.916484746616,127.916484746616,1,"5_d24Clock_a6.tiff","TP","Is this the same TIME?"
79,0,,0.643423141445965,131.559907888062,130.916484746616,,,,
80,1,"2_d24Clock_a4.tiff",2,133.559907888062,131.559907888062,,,,
81,0,,0.957747898180969,134.517655786243,133.559907888062,,,,
82,1,"3_d12Clock_a4.tiff",2,136.517655786243,134.517655786243,,,,
83,0,,0.78093119233381,137.298586978577,136.517655786243,,,,
84,1,"9_d12Clock_a6.tiff",2,139.298586978577,137.298586978577,,,,
85,0,,0.647567223408259,139.946154201985,139.298586978577,,,,
86,3,"EmptyImageryBox.tiff",3,142.946154201985,139.946154201985,,,,
87,5,"9_d24Clock_a6.tiff",3,145.946154201985,142.946154201985,2,"9_d12Clock_a6.tiff","FP","Is this the same IMAGE?"
88,0,,0.870247908984311,146.81640211097,145.946154201985,,,,
89,1,"3_d24Clock_a5.tiff",2,148.81640211097,146.81640211097,,,,
90,0,,0.621658004121855,149.438060115092,148.81640211097,,,,
91,1,"2_d12Clock_a6.tiff",2,151.438060115092,149.438060115092,,,,
92,0,,0.810300623183139,152.248360738275,151.438060115092,,,,
93,3,"EmptyImageryBox.tiff",3,155.248360738275,152.248360738275,,,,
94,5,"2_d12Clock_a6.tiff",3,158.248360738275,155.248360738275,1,"2_d12Clock_a6.tiff","TP","Is this the same IMAGE?"
95,0,,0.877362694591284,159.125723432866,158.248360738275,,,,
96,1,"4_d24Clock_a6.tiff",2,161.125723432866,159.125723432866,,,,
97,0,,0.84443641488906,161.970159847755,161.125723432866,,,,
98,1,"3_d24Clock_a2.tiff",2,163.970159847755,161.970159847755,,,,
99,0,,0.930741514777765,164.900901362533,163.970159847755,,,,
100,3,"EmptyImageryBox.tiff",3,167.900901362533,164.900901362533,,,,
101,4,"3_d12Clock_a2.tiff",3,170.900901362533,167.900901362533,1,"3_d24Clock_a2.tiff","TP","Is this the same TIME?"
102,0,,0.865740828216076,171.766642190749,170.900901362533,,,,
103,1,"3_d24Clock_a1.tiff",2,173.766642190749,171.766642190749,,,,
104,0,,0.634784012218006,174.401426202967,173.766642190749,,,,
105,1,"8_d24Clock_a1.tiff",2,176.401426202967,174.401426202967,,,,
106,0,,0.640928549575619,177.042354752542,176.401426202967,,,,
107,3,"EmptyImageryBox.tiff",3,180.042354752542,177.042354752542,,,,
108,4,"8_d12Clock_a2.tiff",3,183.042354752542,180.042354752542,2,"8_d24Clock_a1.tiff","TN","Is this the same TIME?"
109,0,,0.775433450238779,183.817788202781,183.042354752542,,,,
110,1,"5_d12Clock_a3.tiff",2,185.817788202781,183.817788202781,,,,
111,0,,0.815889858058654,186.63367806084,185.817788202781,,,,
112,1,"2_d12Clock_a2.tiff",2,188.63367806084,186.63367806084,,,,
